customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,estimated_clv,subscription_score,loyalty_score,customer_value_tier,purchase_norm,review_norm,previous_purchase_norm,subscription_numeric,customer_health_score,health_status,cluster,customer_segment
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,44,Cash,Fortnightly,Young Adult,14,3735,0,44,Premium,0.7875000000000001,0.72,0.8775510204081631,0,72.23,Healthy,2,Premium Customers
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,18,Bank Transfer,Quarterly,Young Adult,90,1349,0,18,Gold,0.6375000000000001,0.2400000000000002,0.346938775510204,0,40.71,Average,1,High-Spending Customers
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,19,Bank Transfer,Bi-Weekly,Young Adult,14,1520,0,19,Gold,0.7000000000000001,0.8399999999999999,0.36734693877551017,0,55.82,Average,1,High-Spending Customers
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,4,Cash,Weekly,Adult,7,170,0,4,Bronze,0.17500000000000004,0.8399999999999999,0.061224489795918366,0,25.64,At Risk,0,At-Risk Customers
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,25,Cash,Bi-Weekly,Senior,14,2106,0,25,Gold,0.7625,0.08000000000000007,0.4897959183673469,0,46.79,Average,1,High-Spending Customers
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,3,PayPal,Monthly,Adult,30,188,0,3,Bronze,0.3375,0.20000000000000018,0.04081632653061225,0,18.72,At Risk,0,At-Risk Customers
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,40,Debit Card,Quarterly,Senior,90,1476,0,40,Gold,0.2,0.32000000000000006,0.7959183673469387,0,38.28,At Risk,3,Loyal Customers
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,5,Cash,Weekly,Middle-aged,7,306,0,5,Bronze,0.38750000000000007,0.08000000000000007,0.08163265306122448,0,19.55,At Risk,0,At-Risk Customers
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,17,Debit Card,Annually,Senior,365,1548,0,17,Gold,0.825,0.32000000000000006,0.32653061224489793,0,49.2,Average,1,High-Spending Customers
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,36,Bank Transfer,Every 3 Months,Senior,90,1517,0,36,Gold,0.26250000000000007,0.72,0.7142857142857142,0,46.33,Average,3,Loyal Customers
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,41,Venmo,Annually,Adult,365,3780,0,41,Premium,0.875,0.9199999999999999,0.8163265306122448,0,77.89,Healthy,2,Premium Customers
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,20,Venmo,Bi-Weekly,Middle-aged,14,1953,0,20,Gold,0.9125000000000001,0.32000000000000006,0.38775510204081626,0,54.53,Average,1,High-Spending Customers
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,2,Cash,Every 3 Months,Young Adult,90,168,0,2,Bronze,0.45000000000000007,0.72,0.02040816326530612,0,33.01,At Risk,0,At-Risk Customers
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,31,Debit Card,Monthly,Young Adult,30,1248,0,31,Silver,0.23750000000000004,0.20000000000000018,0.6122448979591836,0,31.87,At Risk,3,Loyal Customers
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,23,Bank Transfer,Fortnightly,Young Adult,14,2064,0,23,Gold,0.825,0.9199999999999999,0.44897959183673464,0,64.87,Healthy,1,High-Spending Customers
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,30,Credit Card,Annually,Senior,365,2542,0,30,Premium,0.7750000000000001,0.15999999999999992,0.5918367346938774,0,51.96,Average,2,Premium Customers
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,26,Cash,Every 3 Months,Middle-aged,90,783,0,26,Silver,0.11250000000000004,0.44000000000000017,0.510204081632653,0,28.61,At Risk,0,At-Risk Customers
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,40,Venmo,Annually,Senior,365,1107,0,40,Silver,0.08750000000000002,0.40000000000000013,0.7959183673469387,0,35.38,At Risk,3,Loyal Customers
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,19,Bank Transfer,Annually,Middle-aged,365,500,0,19,Bronze,0.0625,0.8800000000000001,0.36734693877551017,0,31.12,At Risk,0,At-Risk Customers
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,4,Credit Card,Monthly,Adult,30,155,0,4,Bronze,0.1375,0.7600000000000002,0.061224489795918366,0,22.54,At Risk,0,At-Risk Customers
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,33,Debit Card,Fortnightly,Adult,14,782,0,33,Silver,0.03750000000000003,0.32000000000000006,0.6530612244897959,0,27.49,At Risk,0,At-Risk Customers
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,29,Debit Card,Monthly,Middle-aged,30,1410,0,29,Gold,0.3375,0.72,0.5714285714285714,0,45.04,Average,3,Loyal Customers
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,47,PayPal,Bi-Weekly,Young Adult,14,3216,0,47,Premium,0.5875,0.6000000000000001,0.9387755102040816,0,63.66,Healthy,2,Premium Customers
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50,Venmo,Weekly,Adult,7,3825,0,50,Premium,0.6875,0.9600000000000002,1.0,0,76.7,Healthy,2,Premium Customers
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,28,Credit Card,Fortnightly,Senior,14,2378,0,28,Premium,0.7750000000000001,0.15999999999999992,0.5510204081632653,0,50.73,Average,2,Premium Customers
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,5,Cash,Fortnightly,Adult,14,192,0,5,Bronze,0.15000000000000002,0.6000000000000001,0.08163265306122448,0,20.45,At Risk,0,At-Risk Customers
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,12,Credit Card,Annually,Middle-aged,365,533,0,12,Bronze,0.26250000000000007,0.72,0.22448979591836735,0,31.63,At Risk,0,At-Risk Customers
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,4,PayPal,Weekly,Adult,7,445,0,4,Bronze,0.8625,0.08000000000000007,0.061224489795918366,0,37.94,At Risk,1,High-Spending Customers
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,22,Bank Transfer,Bi-Weekly,Young Adult,14,1886,0,22,Gold,0.7750000000000001,1.0,0.4285714285714285,0,63.86,Healthy,1,High-Spending Customers
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,32,PayPal,Weekly,Adult,7,3267,0,32,Premium,0.9875,0.7600000000000002,0.6326530612244897,0,73.68,Healthy,2,Premium Customers
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,32,Venmo,Quarterly,Senior,90,3234,0,32,Premium,0.9750000000000001,0.40000000000000013,0.6326530612244897,0,65.98,Healthy,2,Premium Customers
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,48,Cash,Every 3 Months,Adult,90,2646,0,48,Premium,0.42500000000000004,0.32000000000000006,0.9591836734693877,0,52.18,Average,3,Loyal Customers
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,35,Credit Card,Monthly,Middle-aged,30,3168,0,35,Premium,0.8500000000000001,0.52,0.693877551020408,0,65.22,Healthy,2,Premium Customers
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,44,Debit Card,Fortnightly,Middle-aged,14,1935,0,44,Gold,0.2875,0.8,0.8775510204081631,0,53.83,Average,3,Loyal Customers
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29,Cash,Weekly,Senior,7,2190,0,29,Gold,0.6625000000000001,0.9199999999999999,0.5714285714285714,0,62.04,Healthy,2,Premium Customers
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,26,Credit Card,Monthly,Middle-aged,30,1350,0,26,Gold,0.375,0.15999999999999992,0.510204081632653,0,33.51,At Risk,3,Loyal Customers
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,3,Debit Card,Quarterly,Young Adult,90,292,0,3,Bronze,0.6625000000000001,0.28000000000000025,0.04081632653061225,0,33.32,At Risk,1,High-Spending Customers
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,Bi-Weekly,Adult,14,102,0,1,Bronze,0.38750000000000007,0.11999999999999988,0.0,0,17.9,At Risk,0,At-Risk Customers
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,17,PayPal,Annually,Senior,365,396,0,17,Bronze,0.025000000000000022,0.32000000000000006,0.32653061224489793,0,17.2,At Risk,0,At-Risk Customers
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,17,Credit Card,Fortnightly,Middle-aged,14,576,0,17,Bronze,0.15000000000000002,0.32000000000000006,0.32653061224489793,0,22.2,At Risk,0,At-Risk Customers
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,36,Cash,Weekly,Middle-aged,7,1406,0,36,Gold,0.22500000000000003,0.6800000000000002,0.7142857142857142,0,44.03,Average,3,Loyal Customers
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,32,Credit Card,Fortnightly,Adult,14,2178,0,32,Gold,0.5750000000000001,0.44000000000000017,0.6326530612244897,0,50.78,Average,3,Loyal Customers
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,50,PayPal,Bi-Weekly,Adult,14,1020,0,50,Silver,0.0,0.8399999999999999,1.0,0,46.8,Average,3,Loyal Customers
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,39,Venmo,Annually,Young Adult,365,1760,0,39,Gold,0.30000000000000004,0.44000000000000017,0.7755102040816325,0,44.07,Average,3,Loyal Customers
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,17,PayPal,Monthly,Middle-aged,30,558,0,17,Bronze,0.1375,0.6000000000000001,0.32653061224489793,0,27.3,At Risk,0,At-Risk Customers
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,39,Bank Transfer,Every 3 Months,Middle-aged,90,1800,0,39,Gold,0.3125,0.08000000000000007,0.7755102040816325,0,37.37,At Risk,3,Loyal Customers
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,5,PayPal,Annually,Middle-aged,365,426,0,5,Bronze,0.6375000000000001,0.7600000000000002,0.08163265306122448,0,43.15,Average,1,High-Spending Customers
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,47,Debit Card,Annually,Middle-aged,365,4608,0,47,Premium,0.9500000000000002,0.28000000000000025,0.9387755102040816,0,71.76,Healthy,2,Premium Customers
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,18,Venmo,Weekly,Adult,7,608,0,18,Bronze,0.15000000000000002,0.040000000000000036,0.346938775510204,0,17.21,At Risk,0,At-Risk Customers
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,31,Credit Card,Every 3 Months,Adult,90,2880,0,31,Premium,0.875,0.3600000000000001,0.6122448979591836,0,60.57,Healthy,2,Premium Customers
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,39,Debit Card,Fortnightly,Senior,14,2720,0,39,Premium,0.6000000000000001,1.0,0.7755102040816325,0,67.27,Healthy,2,Premium Customers
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,12,Bank Transfer,Weekly,Middle-aged,7,585,0,12,Bronze,0.3125,0.15999999999999992,0.22448979591836735,0,22.43,At Risk,0,At-Risk Customers
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,45,Cash,Bi-Weekly,Young Adult,14,3082,0,45,Premium,0.5875,1.0,0.8979591836734693,0,70.44,Healthy,2,Premium Customers
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33,Credit Card,Fortnightly,Senior,14,1938,0,33,Gold,0.4625,0.7600000000000002,0.6530612244897959,0,53.29,Average,3,Loyal Customers
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3,PayPal,Annually,Middle-aged,365,240,0,3,Bronze,0.5,0.40000000000000013,0.04081632653061225,0,29.22,At Risk,0,At-Risk Customers
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,5,Venmo,Every 3 Months,Young Adult,90,192,0,5,Bronze,0.15000000000000002,0.52,0.08163265306122448,0,18.85,At Risk,0,At-Risk Customers
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23,Debit Card,Monthly,Young Adult,30,696,0,23,Silver,0.11250000000000004,0.52,0.44897959183673464,0,28.37,At Risk,0,At-Risk Customers
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,39,Credit Card,Fortnightly,Senior,14,800,0,39,Silver,0.0,0.56,0.7755102040816325,0,34.47,At Risk,3,Loyal Customers
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,10,Credit Card,Annually,Young Adult,365,1078,0,10,Silver,0.9750000000000001,0.32000000000000006,0.18367346938775508,0,50.91,Average,1,High-Spending Customers
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,4,Credit Card,Bi-Weekly,Young Adult,14,135,0,4,Bronze,0.08750000000000002,0.15999999999999992,0.061224489795918366,0,8.54,At Risk,0,At-Risk Customers
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,18,Credit Card,Monthly,Adult,30,1273,0,18,Silver,0.5875,0.4800000000000002,0.346938775510204,0,43.51,Average,1,High-Spending Customers
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,1,Debit Card,Every 3 Months,Senior,90,164,0,1,Bronze,0.7750000000000001,0.4800000000000002,0.0,0,40.6,Average,1,High-Spending Customers
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,18,PayPal,Fortnightly,Young Adult,14,1368,0,18,Gold,0.65,0.8399999999999999,0.346938775510204,0,53.21,Average,1,High-Spending Customers
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,46,Bank Transfer,Annually,Young Adult,365,3619,0,46,Premium,0.7125,0.9600000000000002,0.9183673469387754,0,75.25,Healthy,2,Premium Customers
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,13,Bank Transfer,Fortnightly,Young Adult,14,1036,0,13,Silver,0.675,0.2400000000000002,0.24489795918367344,0,39.15,At Risk,1,High-Spending Customers
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,5,Credit Card,Fortnightly,Senior,14,234,0,5,Bronze,0.23750000000000004,0.40000000000000013,0.08163265306122448,0,19.95,At Risk,0,At-Risk Customers
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,11,Debit Card,Weekly,Senior,7,960,0,11,Silver,0.75,0.9600000000000002,0.2040816326530612,0,55.32,Average,1,High-Spending Customers
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,49,Credit Card,Weekly,Senior,7,2950,0,49,Premium,0.48750000000000004,0.7600000000000002,0.9795918367346937,0,64.09,Healthy,2,Premium Customers
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,1,Debit Card,Fortnightly,Senior,14,136,0,1,Bronze,0.6000000000000001,0.7600000000000002,0.0,0,39.2,At Risk,1,High-Spending Customers
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,11,Credit Card,Quarterly,Young Adult,90,924,0,11,Silver,0.7125,0.3600000000000001,0.2040816326530612,0,41.82,Average,1,High-Spending Customers
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,47,Cash,Every 3 Months,Senior,90,2400,0,47,Premium,0.375,0.20000000000000018,0.9387755102040816,0,47.16,Average,3,Loyal Customers
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,20,Venmo,Monthly,Middle-aged,30,945,0,20,Silver,0.3125,0.040000000000000036,0.38775510204081626,0,24.93,At Risk,0,At-Risk Customers
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,18,Venmo,Annually,Senior,365,1349,0,18,Gold,0.6375000000000001,0.28000000000000025,0.346938775510204,0,41.51,Average,1,High-Spending Customers
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,43,PayPal,Quarterly,Young Adult,90,2288,0,43,Premium,0.4,0.8399999999999999,0.8571428571428571,0,58.51,Average,3,Loyal Customers
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,4,PayPal,Every 3 Months,Young Adult,90,250,0,4,Bronze,0.375,0.52,0.061224489795918366,0,27.24,At Risk,0,At-Risk Customers
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,20,Venmo,Quarterly,Senior,90,1386,0,20,Gold,0.5750000000000001,0.9199999999999999,0.38775510204081626,0,53.03,Average,1,High-Spending Customers
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,7,PayPal,Monthly,Middle-aged,30,648,0,7,Bronze,0.7625,0.8,0.12244897959183673,0,50.17,Average,1,High-Spending Customers
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,31,Bank Transfer,Fortnightly,Adult,14,896,0,31,Silver,0.10000000000000003,0.6800000000000002,0.6122448979591836,0,35.97,At Risk,3,Loyal Customers
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,41,Venmo,Fortnightly,Adult,14,2730,0,41,Premium,0.5625,0.08000000000000007,0.8163265306122448,0,48.59,Average,3,Loyal Customers
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,3,Bank Transfer,Monthly,Senior,30,320,0,3,Bronze,0.75,0.8,0.04081632653061225,0,47.22,Average,1,High-Spending Customers
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,16,PayPal,Monthly,Young Adult,30,1598,0,16,Gold,0.925,0.9600000000000002,0.3061224489795918,0,65.38,Healthy,1,High-Spending Customers
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,43,Cash,Annually,Adult,365,1320,0,43,Silver,0.125,0.11999999999999988,0.8571428571428571,0,33.11,At Risk,3,Loyal Customers
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,29,Bank Transfer,Fortnightly,Middle-aged,14,1350,0,29,Gold,0.3125,0.40000000000000013,0.5714285714285714,0,37.64,At Risk,3,Loyal Customers
3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,5,Cash,Bi-Weekly,Middle-aged,14,546,0,5,Bronze,0.8875,0.0,0.08163265306122448,0,37.95,At Risk,1,High-Spending Customers
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Standard,No,30,Debit Card,Quarterly,Young Adult,90,1116,0,30,Silver,0.2,0.15999999999999992,0.5918367346938774,0,28.96,At Risk,3,Loyal Customers
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,33,Debit Card,Monthly,Young Adult,30,2482,0,33,Premium,0.6625000000000001,0.6800000000000002,0.6530612244897959,0,59.69,Average,2,Premium Customers
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,46,Venmo,Bi-Weekly,Adult,14,2820,0,46,Premium,0.5,0.8399999999999999,0.9183673469387754,0,64.35,Healthy,2,Premium Customers
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,17,Venmo,Fortnightly,Young Adult,14,1386,0,17,Gold,0.7125,0.20000000000000018,0.32653061224489793,0,42.3,Average,1,High-Spending Customers
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,47,Credit Card,Bi-Weekly,Young Adult,14,4128,0,47,Premium,0.825,0.7600000000000002,0.9387755102040816,0,76.36,Healthy,2,Premium Customers
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,17,Cash,Bi-Weekly,Middle-aged,14,756,0,17,Silver,0.275,0.040000000000000036,0.32653061224489793,0,21.6,At Risk,0,At-Risk Customers
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,17,Cash,Bi-Weekly,Senior,14,1260,0,17,Silver,0.625,0.9199999999999999,0.32653061224489793,0,53.2,Average,1,High-Spending Customers
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,28,Bank Transfer,Every 3 Months,Adult,90,1276,0,28,Silver,0.30000000000000004,0.15999999999999992,0.5510204081632653,0,31.73,At Risk,3,Loyal Customers
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,8,Cash,Monthly,Middle-aged,30,819,0,8,Silver,0.8875,0.20000000000000018,0.14285714285714285,0,43.79,Average,1,High-Spending Customers
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Standard,No,8,Bank Transfer,Quarterly,Middle-aged,90,270,0,8,Bronze,0.125,0.8,0.14285714285714285,0,25.29,At Risk,0,At-Risk Customers
3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,4,Bank Transfer,Bi-Weekly,Young Adult,14,115,0,4,Bronze,0.03750000000000003,0.4800000000000002,0.061224489795918366,0,12.94,At Risk,0,At-Risk Customers
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,24,PayPal,Weekly,Senior,7,525,0,24,Bronze,0.012500000000000011,0.9199999999999999,0.4693877551020408,0,32.98,At Risk,0,At-Risk Customers
3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,29,Cash,Fortnightly,Senior,14,1020,0,29,Silver,0.17500000000000004,0.9199999999999999,0.5714285714285714,0,42.54,Average,3,Loyal Customers
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,10,Venmo,Weekly,Senior,7,506,0,10,Bronze,0.32500000000000007,0.8800000000000001,0.18367346938775508,0,36.11,At Risk,0,At-Risk Customers
